,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,h3_level_4
400,2023-12-31,159.25183937073336,-11.74775822963811,44.27588614107339,159.00007393324898,159.50118400798812,-144.4536058391818,-144.4536058391818,-144.4536058391818,-144.4536058391818,-144.4536058391818,-144.4536058391818,0.0,0.0,0.0,14.798233531551574,8429ab9ffffffff
401,2024-01-31,159.18817565636792,52.2295375877722,108.56901197846786,158.92209004328015,159.45042325204386,-78.31515217706112,-78.31515217706112,-78.31515217706112,-78.31515217706112,-78.31515217706112,-78.31515217706112,0.0,0.0,0.0,80.8730234793068,8429ab9ffffffff
402,2024-02-29,159.1286192784131,69.25880845488197,124.33656236550436,158.84912231446347,159.40501601494734,-61.69927114528392,-61.69927114528392,-61.69927114528392,-61.69927114528392,-61.69927114528392,-61.69927114528392,0.0,0.0,0.0,97.4293481331292,8429ab9ffffffff
403,2024-03-31,159.06495556404766,110.0052633906678,166.0276525819966,158.7760437821113,159.3580054015009,-21.210627915108976,-21.210627915108976,-21.210627915108976,-21.210627915108976,-21.210627915108976,-21.210627915108976,0.0,0.0,0.0,137.8543276489387,8429ab9ffffffff
404,2024-04-30,159.00334551788754,178.75162100870932,234.40848103991797,158.70121798179574,159.31048884524577,47.18226570285344,47.18226570285344,47.18226570285344,47.18226570285344,47.18226570285344,47.18226570285344,0.0,0.0,0.0,206.18561122074098,8429ab9ffffffff
405,2024-05-31,158.9396818035221,261.37409008801086,314.37195921123146,158.62302042704886,159.261377363962,129.13945716656735,129.13945716656735,129.13945716656735,129.13945716656735,129.13945716656735,129.13945716656735,0.0,0.0,0.0,288.07913897008945,8429ab9ffffffff
406,2024-06-30,158.878071757362,293.7998510053706,347.9778327990145,158.55169516891715,159.205417075992,162.23445343320404,162.23445343320404,162.23445343320404,162.23445343320404,162.23445343320404,162.23445343320404,0.0,0.0,0.0,321.11252519056603,8429ab9ffffffff
407,2024-07-31,158.81440804299652,255.22826467751628,309.8549818736536,158.4742774645261,159.14624604572293,123.5326522607272,123.5326522607272,123.5326522607272,123.5326522607272,123.5326522607272,123.5326522607272,0.0,0.0,0.0,282.3470603037237,8429ab9ffffffff
408,2024-08-31,158.75074432863107,182.46642485570942,237.57507006313247,158.39772258998593,159.09513784128842,51.87185655738621,51.87185655738621,51.87185655738621,51.87185655738621,51.87185655738621,51.87185655738621,0.0,0.0,0.0,210.62260088601727,8429ab9ffffffff
409,2024-09-30,158.68913428247095,116.31627143172503,169.5944043466784,158.32235859001366,159.047276910579,-16.233749519467683,-16.233749519467683,-16.233749519467683,-16.233749519467683,-16.233749519467683,-16.233749519467683,0.0,0.0,0.0,142.45538476300325,8429ab9ffffffff
410,2024-10-31,158.6254705681055,38.141382164788396,92.28685130351538,158.2479165588104,158.99414257186137,-93.42261887961487,-93.42261887961487,-93.42261887961487,-93.42261887961487,-93.42261887961487,-93.42261887961487,0.0,0.0,0.0,65.20285168849063,8429ab9ffffffff
411,2024-11-30,158.56386052194537,10.239547601238225,64.11268117396398,158.17103697751594,158.9470568275766,-120.64268310246212,-120.64268310246212,-120.64268310246212,-120.64268310246212,-120.64268310246212,-120.64268310246212,0.0,0.0,0.0,37.92117741948326,8429ab9ffffffff
412,2024-12-31,158.5001968075799,1.953953794127308,55.435875437981124,158.0959718817919,158.90029315335516,-130.25681298609027,-130.25681298609027,-130.25681298609027,-130.25681298609027,-130.25681298609027,-130.25681298609027,0.0,0.0,0.0,28.24338382148963,8429ab9ffffffff
413,2025-01-31,158.43653309321445,40.191359380754314,94.35404063951175,158.01953713516022,158.8558514098484,-90.92148891640191,-90.92148891640191,-90.92148891640191,-90.92148891640191,-90.92148891640191,-90.92148891640191,0.0,0.0,0.0,67.51504417681254,8429ab9ffffffff
414,2025-02-28,158.37903038346502,72.27598072679142,125.39024404310823,157.94761168886157,158.81302737264372,-60.88473313101538,-60.88473313101538,-60.88473313101538,-60.88473313101538,-60.88473313101538,-60.88473313101538,0.0,0.0,0.0,97.49429725244964,8429ab9ffffffff
