,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,h3_level_4
570,2022-06-30,34.14364723684879,35.115830883428416,36.77982499493513,34.137420424767804,34.149629667822076,1.8222645696491329,1.8222645696491329,1.8222645696491329,1.8222645696491329,1.8222645696491329,1.8222645696491329,0.0,0.0,0.0,35.96591180649793,8429aabffffffff
571,2022-07-31,34.143598172178024,34.89179898209633,36.53207587046958,34.13678369475465,34.15041042165783,1.5643740890501294,1.5643740890501294,1.5643740890501294,1.5643740890501294,1.5643740890501294,1.5643740890501294,0.0,0.0,0.0,35.70797226122815,8429aabffffffff
572,2022-08-31,34.14354910750726,34.6120744047997,36.366732006198774,34.136065074938365,34.15096915114755,1.2955809274357803,1.2955809274357803,1.2955809274357803,1.2955809274357803,1.2955809274357803,1.2955809274357803,0.0,0.0,0.0,35.43913003494304,8429aabffffffff
573,2022-09-30,34.143501625567815,33.604321714701875,35.33308848898486,34.1351244802525,34.15204272709016,0.33821685647145283,0.33821685647145283,0.33821685647145283,0.33821685647145283,0.33821685647145283,0.33821685647145283,0.0,0.0,0.0,34.48171848203927,8429aabffffffff
574,2022-10-31,34.14345256089705,32.379925831376475,34.043349374472584,34.13445031231027,34.15269543813393,-0.9062025966440064,-0.9062025966440064,-0.9062025966440064,-0.9062025966440064,-0.9062025966440064,-0.9062025966440064,0.0,0.0,0.0,33.237249964253046,8429aabffffffff
575,2022-11-30,34.143405078957606,31.655271356924437,33.352277838405605,34.13348374124552,34.15324026923865,-1.6367728070862215,-1.6367728070862215,-1.6367728070862215,-1.6367728070862215,-1.6367728070862215,-1.6367728070862215,0.0,0.0,0.0,32.50663227187138,8429aabffffffff
576,2022-12-31,34.143356014286844,32.111899027072496,33.8495896767709,34.13261567366269,34.15430369074534,-1.1547092087686242,-1.1547092087686242,-1.1547092087686242,-1.1547092087686242,-1.1547092087686242,-1.1547092087686242,0.0,0.0,0.0,32.98864680551822,8429aabffffffff
577,2023-01-31,34.14330694961608,32.3463543563261,33.99387120887548,34.13148258281142,34.154950698728975,-0.9554818974904188,-0.9554818974904188,-0.9554818974904188,-0.9554818974904188,-0.9554818974904188,-0.9554818974904188,0.0,0.0,0.0,33.18782505212566,8429aabffffffff
578,2023-02-28,34.143262633139265,32.095168455232155,33.78471388485771,34.13084812933811,34.156070486755716,-1.2229430087324196,-1.2229430087324196,-1.2229430087324196,-1.2229430087324196,-1.2229430087324196,-1.2229430087324196,0.0,0.0,0.0,32.920319624406844,8429aabffffffff
579,2023-03-31,34.143213568468504,32.33027002071541,34.12882583365575,34.12966730964435,34.15731539549801,-0.9258459262867453,-0.9258459262867453,-0.9258459262867453,-0.9258459262867453,-0.9258459262867453,-0.9258459262867453,0.0,0.0,0.0,33.217367642181756,8429aabffffffff
580,2023-04-30,34.14316608652906,33.09879824365936,34.78958335814737,34.12846238854394,34.15799215733543,-0.2030940969893396,-0.2030940969893396,-0.2030940969893396,-0.2030940969893396,-0.2030940969893396,-0.2030940969893396,0.0,0.0,0.0,33.94007198953972,8429aabffffffff
581,2023-05-31,34.143117021858295,34.51344582642262,36.22966888617112,34.127345202266746,34.158857448921786,1.1942715505807038,1.1942715505807038,1.1942715505807038,1.1942715505807038,1.1942715505807038,1.1942715505807038,0.0,0.0,0.0,35.337388572439,8429aabffffffff
582,2023-06-30,34.14306953991885,35.21314422073044,36.78061042726288,34.126034350633866,34.15940170679592,1.8431719287361092,1.8431719287361092,1.8431719287361092,1.8431719287361092,1.8431719287361092,1.8431719287361092,0.0,0.0,0.0,35.98624146865496,8429aabffffffff
583,2023-07-31,34.143020475248086,34.790127047644106,36.55681988034416,34.12519996638939,34.16037468200085,1.5409210321072133,1.5409210321072133,1.5409210321072133,1.5409210321072133,1.5409210321072133,1.5409210321072133,0.0,0.0,0.0,35.6839415073553,8429aabffffffff
584,2023-08-31,34.142971410577324,34.65705968147645,36.308099803244794,34.12419094489409,34.161008357794564,1.3345929814205968,1.3345929814205968,1.3345929814205968,1.3345929814205968,1.3345929814205968,1.3345929814205968,0.0,0.0,0.0,35.47756439199792,8429aabffffffff
585,2023-09-30,34.14292392863788,33.706215241304385,35.32951667001841,34.12331530047774,34.16200933311268,0.36190295418762136,0.36190295418762136,0.36190295418762136,0.36190295418762136,0.36190295418762136,0.36190295418762136,0.0,0.0,0.0,34.5048268828255,8429aabffffffff
586,2023-10-31,34.142874863967116,32.33870931651977,34.09061797336806,34.12234132675258,34.16346067553107,-0.9459398536238961,-0.9459398536238961,-0.9459398536238961,-0.9459398536238961,-0.9459398536238961,-0.9459398536238961,0.0,0.0,0.0,33.19693501034322,8429aabffffffff
587,2023-11-30,34.14282738202767,31.585387741584398,33.28120824926374,34.1204087036281,34.16483627507927,-1.6914615915031954,-1.6914615915031954,-1.6914615915031954,-1.6914615915031954,-1.6914615915031954,-1.6914615915031954,0.0,0.0,0.0,32.45136579052447,8429aabffffffff
588,2023-12-31,34.14277831735691,32.15567312659674,33.892167071460285,34.119230614184225,34.166076999863726,-1.1164279429727868,-1.1164279429727868,-1.1164279429727868,-1.1164279429727868,-1.1164279429727868,-1.1164279429727868,0.0,0.0,0.0,33.02635037438412,8429aabffffffff
589,2024-01-31,34.14272925268614,32.466114192468794,34.11330672577547,34.118081177245436,34.166673217567045,-0.8749027429975785,-0.8749027429975785,-0.8749027429975785,-0.8749027429975785,-0.8749027429975785,-0.8749027429975785,0.0,0.0,0.0,33.26782650968856,8429aabffffffff
590,2024-02-29,34.142683353478006,32.17681125132606,33.78261321421062,34.11701557682973,34.16689250834919,-1.1455996969066387,-1.1455996969066387,-1.1455996969066387,-1.1455996969066387,-1.1455996969066387,-1.1455996969066387,0.0,0.0,0.0,32.99708365657137,8429aabffffffff
